state_name,county_name,fips_code,date,cases_per_100K_7_day_count_change,percent_test_results_reported_positive_last_7_days,community_transmission_level
California,Yuba County,06115,04/17/2021,53.389,3.11,substantial
California,Calaveras County,06009,04/17/2021,30.498,,moderate
California,Humboldt County,06023,04/17/2021,56.065,2.60,substantial
California,Monterey County,06053,04/17/2021,36.631,1.00,moderate
California,Orange County,06059,04/17/2021,31.962,1.40,moderate
California,Riverside County,06065,04/17/2021,52.822,1.93,substantial
California,Inyo County,06027,04/17/2021,suppressed,,moderate
California,Los Angeles County,06037,04/17/2021,35.591,0.90,moderate
California,San Francisco County,06075,04/17/2021,33.691,0.81,moderate
California,San Luis Obispo County,06079,04/17/2021,83.360,1.71,substantial
California,Shasta County,06089,04/17/2021,91.626,3.26,substantial
California,Sutter County,06101,04/17/2021,47.437,2.84,moderate
California,Del Norte County,06015,04/17/2021,107.867,,high
California,Kings County,06031,04/17/2021,54.923,1.29,substantial
California,San Benito County,06069,04/17/2021,98.714,3.74,substantial
California,Solano County,06095,04/17/2021,74.166,2.76,substantial
California,Sonoma County,06097,04/17/2021,38.638,1.05,moderate
California,Tehama County,06103,04/17/2021,112.163,5.67,high
California,Calaveras County,06009,04/20/2021,30.498,,moderate
California,Del Norte County,06015,04/20/2021,111.463,,high
California,Madera County,06039,04/20/2021,77.545,1.32,substantial
California,Plumas County,06063,04/20/2021,suppressed,,low
California,Shasta County,06089,04/20/2021,95.513,2.85,substantial
California,Colusa County,06011,04/20/2021,69.615,,substantial
California,El Dorado County,06017,04/20/2021,81.932,3.40,substantial
California,Imperial County,06025,04/20/2021,93.259,3.24,substantial
California,Los Angeles County,06037,04/20/2021,30.461,0.87,moderate
California,Merced County,06047,04/20/2021,60.861,3.58,substantial
California,Mono County,06051,04/20/2021,suppressed,,moderate
California,Orange County,06059,04/20/2021,24.089,1.31,moderate
California,Santa Cruz County,06087,04/20/2021,71.373,0.78,substantial
California,Yolo County,06113,04/20/2021,35.374,0.56,moderate
California,Fresno County,06019,04/20/2021,49.144,2.17,moderate
California,Monterey County,06053,04/20/2021,23.038,0.83,moderate
California,Napa County,06055,04/20/2021,55.901,1.40,substantial
California,Placer County,06061,04/20/2021,92.888,3.15,substantial
California,Santa Barbara County,06083,04/20/2021,42.777,1.42,moderate
California,Sutter County,06101,04/20/2021,48.468,4.41,moderate
California,Tehama County,06103,04/20/2021,84.506,5.24,substantial
California,Ventura County,06111,04/20/2021,23.640,0.98,moderate
California,San Benito County,06069,04/20/2021,78.016,3.47,substantial
California,San Mateo County,06081,04/20/2021,41.222,0.77,moderate
California,Humboldt County,06023,04/20/2021,53.114,3.84,substantial
California,Inyo County,06027,04/20/2021,suppressed,,moderate
California,Kings County,06031,04/20/2021,47.731,1.29,moderate
California,San Bernardino County,06071,04/20/2021,47.888,1.71,moderate
California,Sonoma County,06097,04/20/2021,34.794,0.92,moderate
California,Alameda County,06001,04/20/2021,47.148,1.44,moderate
California,Amador County,06005,04/20/2021,55.343,,substantial
California,Contra Costa County,06013,04/20/2021,59.123,1.80,substantial
California,Marin County,06041,04/20/2021,22.795,0.50,moderate
California,Nevada County,06057,04/20/2021,70.172,3.84,substantial
California,San Luis Obispo County,06079,04/20/2021,70.644,1.52,substantial
California,Tulare County,06107,04/20/2021,35.393,1.14,moderate
California,San Diego County,06073,04/20/2021,57.544,2.20,substantial
California,San Francisco County,06075,04/20/2021,30.855,0.84,moderate
California,San Joaquin County,06077,04/20/2021,79.118,2.60,substantial
California,Yuba County,06115,04/20/2021,41.948,3.89,moderate
California,Kern County,06029,04/20/2021,40.880,1.21,moderate
California,Lake County,06033,04/20/2021,55.913,1.88,substantial
California,Mariposa County,06043,04/20/2021,69.755,,substantial
California,Mendocino County,06045,04/20/2021,26.513,1.27,moderate
California,Tuolumne County,06109,04/20/2021,33.041,1.36,moderate
California,Alpine County,06003,04/20/2021,0.000,,low
California,Butte County,06007,04/20/2021,62.048,3.99,substantial
California,Glenn County,06021,04/20/2021,suppressed,,moderate
California,Lassen County,06035,04/20/2021,0.000,,low
California,Modoc County,06049,04/20/2021,suppressed,,substantial
California,Riverside County,06065,04/20/2021,30.965,1.85,moderate
California,Sacramento County,06067,04/20/2021,73.966,2.80,substantial
California,Santa Clara County,06085,04/20/2021,45.647,0.99,moderate
California,Sierra County,06091,04/20/2021,0.000,,low
California,Siskiyou County,06093,04/20/2021,103.356,,high
California,Solano County,06095,04/20/2021,80.421,2.69,substantial
California,Stanislaus County,06099,04/20/2021,91.708,3.37,substantial
California,Trinity County,06105,04/20/2021,suppressed,,moderate
California,Imperial County,06025,04/30/2021,86.637,2.54,substantial
California,Nevada County,06057,04/30/2021,88.216,5.28,substantial
California,Orange County,06059,04/30/2021,18.169,1.02,moderate
California,Plumas County,06063,04/30/2021,suppressed,,moderate
California,San Francisco County,06075,04/30/2021,23.255,0.64,moderate
California,San Joaquin County,06077,04/30/2021,68.097,2.21,substantial
California,Glenn County,06021,04/30/2021,suppressed,,moderate
California,San Bernardino County,06071,04/30/2021,23.669,1.36,moderate
California,Santa Barbara County,06083,04/30/2021,38.970,1.52,moderate
California,Santa Cruz County,06087,04/30/2021,83.817,0.59,substantial
California,Tehama County,06103,04/30/2021,87.579,3.67,substantial
California,Tuolumne County,06109,04/30/2021,18.356,1.16,moderate
California,Contra Costa County,06013,04/30/2021,51.754,1.58,substantial
California,Humboldt County,06023,04/30/2021,100.326,4.57,high
California,Inyo County,06027,04/30/2021,suppressed,,moderate
California,Sutter County,06101,04/30/2021,45.374,2.71,moderate
California,El Dorado County,06017,04/30/2021,64.301,3.24,substantial
California,Fresno County,06019,04/30/2021,39.435,2.04,moderate
California,Kern County,06029,04/30/2021,36.103,1.39,moderate
California,Lake County,06033,04/30/2021,23.297,1.13,moderate
California,Madera County,06039,04/30/2021,43.222,1.13,moderate
California,Mendocino County,06045,04/30/2021,56.485,2.32,substantial
California,San Diego County,06073,04/30/2021,29.985,1.69,moderate
California,Tulare County,06107,04/30/2021,40.755,1.11,moderate
California,Yuba County,06115,04/30/2021,52.118,3.36,substantial
California,Amador County,06005,04/30/2021,40.250,,moderate
California,Mariposa County,06043,04/30/2021,75.568,,substantial
California,Modoc County,06049,04/30/2021,0.000,,low
California,San Benito County,06069,04/30/2021,41.396,1.68,moderate
California,Solano County,06095,04/30/2021,66.348,2.27,substantial
California,Yolo County,06113,04/30/2021,62.585,0.62,substantial
California,Alpine County,06003,04/30/2021,suppressed,,high
California,Colusa County,06011,04/30/2021,60.333,,substantial
California,Del Norte County,06015,04/30/2021,68.316,,substantial
California,Los Angeles County,06037,04/30/2021,23.408,0.68,moderate
California,Mono County,06051,04/30/2021,suppressed,,moderate
California,Napa County,06055,04/30/2021,41.381,1.41,moderate
California,Riverside County,06065,04/30/2021,25.339,1.59,moderate
California,San Luis Obispo County,06079,04/30/2021,42.386,1.02,moderate
California,Sonoma County,06097,04/30/2021,18.409,0.76,moderate
California,Alameda County,06001,04/30/2021,41.105,1.19,moderate
California,Calaveras County,06009,04/30/2021,54.460,,substantial
California,Marin County,06041,04/30/2021,20.091,0.85,moderate
California,Sacramento County,06067,04/30/2021,56.248,2.58,substantial
California,Shasta County,06089,04/30/2021,72.190,2.46,substantial
California,Kings County,06031,04/30/2021,39.885,1.19,moderate
California,Merced County,06047,04/30/2021,79.228,3.38,substantial
California,Placer County,06061,04/30/2021,67.281,2.62,substantial
California,San Mateo County,06081,04/30/2021,26.221,0.58,moderate
California,Siskiyou County,06093,04/30/2021,144.698,,high
California,Stanislaus County,06099,04/30/2021,102.786,4.10,high
California,Trinity County,06105,04/30/2021,0.000,,low
California,Butte County,06007,04/30/2021,74.366,4.33,substantial
California,Lassen County,06035,04/30/2021,suppressed,,low
California,Monterey County,06053,04/30/2021,22.577,0.67,moderate
California,Santa Clara County,06085,04/30/2021,33.249,0.73,moderate
California,Sierra County,06091,04/30/2021,suppressed,,substantial
California,Ventura County,06111,04/30/2021,14.894,0.92,moderate
California,Alameda County,06001,05/04/2021,38.113,1.08,moderate
California,Alpine County,06003,05/04/2021,0.000,,low
California,Los Angeles County,06037,05/04/2021,21.466,0.72,moderate
California,Mono County,06051,05/04/2021,suppressed,,low
California,Monterey County,06053,05/04/2021,23.960,0.80,moderate
California,San Diego County,06073,05/04/2021,38.612,1.58,moderate
California,San Mateo County,06081,05/04/2021,30.265,0.69,moderate
California,El Dorado County,06017,05/04/2021,75.191,4.31,substantial
California,Sacramento County,06067,05/04/2021,57.601,2.59,substantial
California,Santa Barbara County,06083,05/04/2021,39.194,1.24,moderate
California,Ventura County,06111,05/04/2021,19.976,1.12,moderate
California,Butte County,06007,05/04/2021,78.928,3.90,substantial
California,Contra Costa County,06013,05/04/2021,45.426,1.56,moderate
California,Glenn County,06021,05/04/2021,38.742,,moderate
California,Riverside County,06065,05/04/2021,22.181,1.40,moderate
California,Siskiyou County,06093,05/04/2021,243.460,,high
California,Tulare County,06107,05/04/2021,39.468,1.10,moderate
California,Calaveras County,06009,05/04/2021,56.639,,substantial
California,Kern County,06029,05/04/2021,35.214,1.47,moderate
California,Kings County,06031,05/04/2021,52.308,1.49,substantial
California,Lassen County,06035,05/04/2021,suppressed,,moderate
California,Mendocino County,06045,05/04/2021,42.652,2.40,moderate
California,Orange County,06059,05/04/2021,18.547,1.05,moderate
California,San Bernardino County,06071,05/04/2021,23.761,1.30,moderate
California,Santa Clara County,06085,05/04/2021,26.714,0.66,moderate
California,Stanislaus County,06099,05/04/2021,93.887,3.88,substantial
California,Del Norte County,06015,05/04/2021,154.610,,high
California,Marin County,06041,05/04/2021,32.841,0.87,moderate
California,Napa County,06055,05/04/2021,34.847,1.34,moderate
California,Placer County,06061,05/04/2021,69.541,2.74,substantial
California,Plumas County,06063,05/04/2021,suppressed,,moderate
California,Solano County,06095,05/04/2021,70.369,2.29,substantial
California,Trinity County,06105,05/04/2021,suppressed,,low
California,Amador County,06005,05/04/2021,suppressed,,moderate
California,Colusa County,06011,05/04/2021,46.410,,moderate
California,Inyo County,06027,05/04/2021,suppressed,,moderate
California,Madera County,06039,05/04/2021,40.044,1.00,moderate
California,San Benito County,06069,05/04/2021,41.396,2.44,moderate
California,Shasta County,06089,05/04/2021,83.296,2.83,substantial
California,Sierra County,06091,05/04/2021,suppressed,,substantial
California,Tehama County,06103,05/04/2021,66.068,3.47,substantial
California,Modoc County,06049,05/04/2021,0.000,,low
California,Yolo County,06113,05/04/2021,61.224,0.57,substantial
California,Yuba County,06115,05/04/2021,36.864,3.09,moderate
California,Fresno County,06019,05/04/2021,37.233,2.08,moderate
California,Imperial County,06025,05/04/2021,85.534,2.66,substantial
California,Lake County,06033,05/04/2021,27.956,2.31,moderate
California,Mariposa County,06043,05/04/2021,suppressed,,moderate
California,Merced County,06047,05/04/2021,75.266,3.17,substantial
California,Sutter County,06101,05/04/2021,43.312,3.15,moderate
California,Tuolumne County,06109,05/04/2021,25.698,0.95,moderate
California,Humboldt County,06023,05/04/2021,75.982,3.58,substantial
California,Nevada County,06057,05/04/2021,102.251,4.91,high
California,San Francisco County,06075,05/04/2021,24.049,0.78,moderate
California,San Joaquin County,06077,05/04/2021,64.686,2.28,substantial
California,San Luis Obispo County,06079,05/04/2021,30.730,1.17,moderate
California,Santa Cruz County,06087,05/04/2021,46.118,0.49,moderate
California,Sonoma County,06097,05/04/2021,22.454,0.85,moderate
California,Amador County,06005,05/23/2021,suppressed,,moderate
California,Glenn County,06021,05/23/2021,49.308,,moderate
California,Marin County,06041,05/23/2021,13.136,0.57,moderate
California,Shasta County,06089,05/23/2021,98.845,2.79,substantial
California,Solano County,06095,05/23/2021,34.626,1.50,moderate
California,Tuolumne County,06109,05/23/2021,27.534,1.19,moderate
California,Contra Costa County,06013,05/23/2021,30.689,1.63,moderate
California,Del Norte County,06015,05/23/2021,79.103,,substantial
California,Fresno County,06019,05/23/2021,30.828,1.80,moderate
California,Lake County,06033,05/23/2021,26.403,1.79,moderate
California,Mariposa County,06043,05/23/2021,suppressed,,moderate
California,Mono County,06051,05/23/2021,suppressed,,moderate
California,Monterey County,06053,05/23/2021,6.220,0.56,low
California,Nevada County,06057,05/23/2021,33.081,2.12,moderate
California,Plumas County,06063,05/23/2021,suppressed,,moderate
California,San Bernardino County,06071,05/23/2021,19.449,1.16,moderate
California,Sierra County,06091,05/23/2021,0.000,,low
California,Trinity County,06105,05/23/2021,suppressed,,moderate
California,Imperial County,06025,05/23/2021,42.491,2.21,moderate
California,Lassen County,06035,05/23/2021,35.979,,moderate
California,San Benito County,06069,05/23/2021,suppressed,1.01,low
California,Sonoma County,06097,05/23/2021,27.714,1.30,moderate
California,Inyo County,06027,05/23/2021,suppressed,,low
California,Mendocino County,06045,05/23/2021,55.332,3.68,substantial
California,Merced County,06047,05/23/2021,32.411,2.99,moderate
California,Orange County,06059,05/23/2021,11.368,0.66,moderate
California,Riverside County,06065,05/23/2021,16.838,1.23,moderate
California,San Luis Obispo County,06079,05/23/2021,30.024,0.68,moderate
California,Santa Barbara County,06083,05/23/2021,12.094,0.73,moderate
California,Santa Clara County,06085,05/23/2021,0.000,0.45,low
California,Tehama County,06103,05/23/2021,52.240,3.62,substantial
California,Alpine County,06003,05/23/2021,0.000,,low
California,El Dorado County,06017,05/23/2021,32.669,2.48,moderate
California,Kings County,06031,05/23/2021,17.000,0.60,moderate
California,Los Angeles County,06037,05/23/2021,12.740,0.39,moderate
California,Madera County,06039,05/23/2021,17.797,0.85,moderate
California,Ventura County,06111,05/23/2021,24.113,0.72,moderate
California,Calaveras County,06009,05/23/2021,32.676,,moderate
California,Humboldt County,06023,05/23/2021,84.835,5.47,substantial
California,Placer County,06061,05/23/2021,50.210,2.16,substantial
California,Santa Cruz County,06087,05/23/2021,suppressed,0.64,low
California,Stanislaus County,06099,05/23/2021,56.114,2.91,substantial
California,Yolo County,06113,05/23/2021,30.839,0.38,moderate
California,Alameda County,06001,05/23/2021,25.848,0.83,moderate
California,Butte County,06007,05/23/2021,81.210,2.74,substantial
California,Colusa County,06011,05/23/2021,64.974,,substantial
California,Napa County,06055,05/23/2021,22.506,0.83,moderate
California,Modoc County,06049,05/23/2021,suppressed,,substantial
California,San Joaquin County,06077,05/23/2021,46.579,1.83,moderate
California,San Mateo County,06081,05/23/2021,21.394,0.37,moderate
California,Siskiyou County,06093,05/23/2021,101.059,,high
California,Sutter County,06101,05/23/2021,42.281,2.91,moderate
California,Tulare County,06107,05/23/2021,53.197,1.50,substantial
California,Yuba County,06115,05/23/2021,41.948,3.62,moderate
California,Kern County,06029,05/23/2021,32.104,1.34,moderate
California,Sacramento County,06067,05/23/2021,41.171,2.02,moderate
California,San Diego County,06073,05/23/2021,21.717,1.16,moderate
California,San Francisco County,06075,05/23/2021,13.272,0.54,moderate
California,Butte County,06007,06/08/2021,52.011,3.09,substantial
California,Contra Costa County,06013,06/08/2021,29.648,1.34,moderate
California,Plumas County,06063,06/08/2021,suppressed,,moderate
California,San Francisco County,06075,06/08/2021,4.537,0.58,low
California,San Luis Obispo County,06079,06/08/2021,13.776,0.74,moderate
California,Santa Barbara County,06083,06/08/2021,9.630,0.78,low
California,Sierra County,06091,06/08/2021,0.000,,low
California,Siskiyou County,06093,06/08/2021,41.342,,moderate
California,Sutter County,06101,06/08/2021,49.499,4.20,moderate
California,Tehama County,06103,06/08/2021,29.193,1.15,moderate
California,Calaveras County,06009,06/08/2021,21.784,,moderate
California,Humboldt County,06023,06/08/2021,43.524,4.83,moderate
California,Merced County,06047,06/08/2021,8.643,1.61,low
California,Modoc County,06049,06/08/2021,suppressed,,substantial
California,San Mateo County,06081,06/08/2021,12.001,0.41,moderate
California,Solano County,06095,06/08/2021,34.179,1.24,moderate
California,Kings County,06031,06/08/2021,30.077,0.59,moderate
California,Marin County,06041,06/08/2021,11.204,0.49,moderate
California,Nevada County,06057,06/08/2021,39.096,2.12,moderate
California,Amador County,06005,06/08/2021,25.156,,moderate
California,Colusa County,06011,06/08/2021,suppressed,,moderate
California,Imperial County,06025,06/08/2021,0.000,1.31,low
California,Riverside County,06065,06/08/2021,12.507,1.04,moderate
California,Alpine County,06003,06/08/2021,0.000,,low
California,El Dorado County,06017,06/08/2021,21.779,1.07,moderate
California,Inyo County,06027,06/08/2021,suppressed,,moderate
California,Lake County,06033,06/08/2021,26.403,2.68,moderate
California,Mono County,06051,06/08/2021,0.000,,low
California,Monterey County,06053,06/08/2021,6.451,0.42,low
California,San Benito County,06069,06/08/2021,suppressed,0.40,low
California,Tulare County,06107,06/08/2021,19.520,0.81,moderate
California,Glenn County,06021,06/08/2021,suppressed,,moderate
California,Madera County,06039,06/08/2021,19.704,0.90,moderate
California,Placer County,06061,06/08/2021,42.929,2.15,moderate
California,San Bernardino County,06071,06/08/2021,7.752,0.82,low
California,Sonoma County,06097,06/08/2021,40.458,2.05,moderate
California,Ventura County,06111,06/08/2021,15.721,0.68,moderate
California,Mariposa County,06043,06/08/2021,suppressed,,moderate
California,Orange County,06059,06/08/2021,8.723,0.70,low
California,Santa Clara County,06085,06/08/2021,0.000,0.37,low
California,Yuba County,06115,06/08/2021,49.575,3.27,moderate
California,Alameda County,06001,06/08/2021,14.659,0.61,moderate
California,Del Norte County,06015,06/08/2021,suppressed,,moderate
California,Lassen County,06035,06/08/2021,88.313,,substantial
California,Los Angeles County,06037,06/08/2021,11.605,0.36,moderate
California,Mendocino County,06045,06/08/2021,42.652,4.32,moderate
California,San Joaquin County,06077,06/08/2021,39.494,1.54,moderate
California,Santa Cruz County,06087,06/08/2021,7.320,0.48,low
California,Fresno County,06019,06/08/2021,2.803,1.31,low
California,Kern County,06029,06/08/2021,26.772,1.08,moderate
California,Napa County,06055,06/08/2021,10.890,0.51,moderate
California,Sacramento County,06067,06/08/2021,37.627,1.73,moderate
California,San Diego County,06073,06/08/2021,19.501,0.89,moderate
California,Shasta County,06089,06/08/2021,56.086,2.31,substantial
California,Stanislaus County,06099,06/08/2021,38.136,2.43,moderate
California,Trinity County,06105,06/08/2021,suppressed,,moderate
California,Tuolumne County,06109,06/08/2021,suppressed,0.93,low
California,Yolo County,06113,06/08/2021,17.234,0.20,moderate
California,Humboldt County,06023,06/26/2021,39.835,4.91,moderate
California,Kern County,06029,06/26/2021,32.659,1.27,moderate
California,Mariposa County,06043,06/26/2021,suppressed,,low
California,Mono County,06051,06/26/2021,0.000,,low
California,Sacramento County,06067,06/26/2021,31.120,2.54,moderate
California,San Luis Obispo County,06079,06/26/2021,9.890,1.21,low
California,Santa Barbara County,06083,06/26/2021,10.078,1.26,moderate
California,Trinity County,06105,06/26/2021,suppressed,,moderate
California,El Dorado County,06017,06/26/2021,35.262,2.02,moderate
California,Glenn County,06021,06/26/2021,45.786,,moderate
California,Imperial County,06025,06/26/2021,0.000,1.98,low
California,Kings County,06031,06/26/2021,0.000,1.03,low
California,Madera County,06039,06/26/2021,30.510,1.55,moderate
California,Modoc County,06049,06/26/2021,113.109,,high
California,Monterey County,06053,06/26/2021,8.755,0.77,low
California,San Joaquin County,06077,06/26/2021,17.057,1.82,moderate
California,Stanislaus County,06099,06/26/2021,33.414,2.81,moderate
California,Lake County,06033,06/26/2021,suppressed,3.73,moderate
California,Lassen County,06035,06/26/2021,114.480,,high
California,Siskiyou County,06093,06/26/2021,suppressed,,moderate
California,Sutter County,06101,06/26/2021,0.000,4.30,low
California,Tehama County,06103,06/26/2021,suppressed,2.35,moderate
California,Yolo County,06113,06/26/2021,14.512,0.71,moderate
California,Alameda County,06001,06/26/2021,20.104,1.36,moderate
California,Calaveras County,06009,06/26/2021,suppressed,,moderate
California,Colusa County,06011,06/26/2021,0.000,,low
California,Del Norte County,06015,06/26/2021,39.551,,moderate
California,Inyo County,06027,06/26/2021,suppressed,,low
California,San Mateo County,06081,06/26/2021,0.000,0.71,low
California,Shasta County,06089,06/26/2021,0.000,1.65,low
California,Ventura County,06111,06/26/2021,12.175,1.08,moderate
California,Yuba County,06115,06/26/2021,48.304,4.45,moderate
California,Mendocino County,06045,06/26/2021,24.208,4.66,moderate
California,San Benito County,06069,06/26/2021,suppressed,1.00,low
California,San Diego County,06073,06/26/2021,20.130,1.37,moderate
California,San Francisco County,06075,06/26/2021,0.000,0.76,low
California,Santa Cruz County,06087,06/26/2021,10.248,0.85,moderate
California,Butte County,06007,06/26/2021,16.424,1.94,moderate
California,Fresno County,06019,06/26/2021,0.000,1.64,low
California,Los Angeles County,06037,06/26/2021,15.370,0.99,moderate
California,Marin County,06041,06/26/2021,0.000,0.55,low
California,Nevada County,06057,06/26/2021,29.071,3.02,moderate
California,San Bernardino County,06071,06/26/2021,15.733,1.88,moderate
California,Santa Clara County,06085,06/26/2021,0.000,0.53,low
California,Contra Costa County,06013,06/26/2021,34.416,1.87,moderate
California,Riverside County,06065,06/26/2021,81.763,1.98,substantial
California,Amador County,06005,06/26/2021,suppressed,,moderate
California,Merced County,06047,06/26/2021,suppressed,1.92,low
California,Orange County,06059,06/26/2021,11.084,1.21,moderate
California,Placer County,06061,06/26/2021,47.448,3.11,moderate
California,Sierra County,06091,06/26/2021,suppressed,,moderate
California,Solano County,06095,06/26/2021,28.594,1.78,moderate
California,Sonoma County,06097,06/26/2021,28.523,3.46,moderate
California,Tulare County,06107,06/26/2021,20.592,0.85,moderate
California,Alpine County,06003,06/26/2021,suppressed,,substantial
California,Plumas County,06063,06/26/2021,suppressed,,moderate
California,Tuolumne County,06109,06/26/2021,0.000,1.40,low
California,Colusa County,06011,07/04/2021,suppressed,,moderate
California,Fresno County,06019,07/04/2021,6.506,1.76,low
California,Merced County,06047,07/04/2021,14.045,2.47,moderate
California,Orange County,06059,07/04/2021,8.376,1.80,low
California,Plumas County,06063,07/04/2021,suppressed,,moderate
California,Sacramento County,06067,07/04/2021,13.208,3.37,moderate
California,San Luis Obispo County,06079,07/04/2021,3.532,0.82,low
California,Siskiyou County,06093,07/04/2021,29.858,,moderate
California,Yolo County,06113,07/04/2021,11.338,0.97,moderate
California,Butte County,06007,07/04/2021,11.862,2.80,moderate
California,Inyo County,06027,07/04/2021,suppressed,,moderate
California,Madera County,06039,07/04/2021,15.255,1.80,moderate
California,Sutter County,06101,07/04/2021,10.312,4.03,moderate
California,Alameda County,06001,07/04/2021,8.317,1.90,low
California,Glenn County,06021,07/04/2021,suppressed,,moderate
California,Mendocino County,06045,07/04/2021,34.583,4.90,moderate
California,Napa County,06055,07/04/2021,8.712,2.10,low
California,Nevada County,06057,07/04/2021,27.066,3.52,moderate
California,San Francisco County,06075,07/04/2021,8.848,1.34,low
California,Santa Barbara County,06083,07/04/2021,4.479,1.88,low
California,Sierra County,06091,07/04/2021,suppressed,,substantial
California,Sonoma County,06097,07/04/2021,10.721,3.31,moderate
California,Alpine County,06003,07/04/2021,0.000,,low
California,Los Angeles County,06037,07/04/2021,17.800,1.63,moderate
California,San Mateo County,06081,07/04/2021,20.220,1.07,moderate
California,Stanislaus County,06099,07/04/2021,9.262,2.53,low
California,Humboldt County,06023,07/04/2021,21.393,4.48,moderate
California,Monterey County,06053,07/04/2021,6.911,0.91,low
California,Solano County,06095,07/04/2021,11.393,2.65,moderate
California,Tehama County,06103,07/04/2021,suppressed,1.64,moderate
California,Kern County,06029,07/04/2021,26.772,1.52,moderate
California,Lake County,06033,07/04/2021,72.997,6.52,substantial
California,Mariposa County,06043,07/04/2021,suppressed,,low
California,Santa Cruz County,06087,07/04/2021,5.490,0.85,low
California,Shasta County,06089,07/04/2021,11.106,1.84,moderate
California,Tulare County,06107,07/04/2021,18.447,0.99,moderate
California,Yuba County,06115,07/04/2021,suppressed,5.26,moderate
California,Modoc County,06049,07/04/2021,0.000,,low
California,Mono County,06051,07/04/2021,0.000,,low
California,Tuolumne County,06109,07/04/2021,suppressed,0.75,low
California,Calaveras County,06009,07/04/2021,suppressed,,low
California,Imperial County,06025,07/04/2021,9.933,2.04,low
California,Kings County,06031,07/04/2021,11.769,1.20,moderate
California,Lassen County,06035,07/04/2021,45.792,,moderate
California,Marin County,06041,07/04/2021,6.568,1.22,low
California,Placer County,06061,07/04/2021,22.092,2.74,moderate
California,San Benito County,06069,07/04/2021,suppressed,5.18,moderate
California,San Bernardino County,06071,07/04/2021,13.119,2.75,moderate
California,San Joaquin County,06077,07/04/2021,17.188,2.17,moderate
California,Trinity County,06105,07/04/2021,suppressed,,low
California,Ventura County,06111,07/04/2021,13.948,2.17,moderate
California,Amador County,06005,07/04/2021,25.156,,moderate
California,Contra Costa County,06013,07/04/2021,21.153,2.38,moderate
California,Del Norte County,06015,07/04/2021,suppressed,,moderate
California,El Dorado County,06017,07/04/2021,16.075,3.46,moderate
California,Riverside County,06065,07/04/2021,33.839,2.54,moderate
California,San Diego County,06073,07/04/2021,18.572,1.76,moderate
California,Santa Clara County,06085,07/04/2021,3.994,0.67,low
California,Contra Costa County,06013,07/25/2021,131.770,7.26,high
California,Glenn County,06021,07/25/2021,42.264,,moderate
California,Humboldt County,06023,07/25/2021,101.064,7.61,high
California,Imperial County,06025,07/25/2021,88.293,4.62,substantial
California,Los Angeles County,06037,07/25/2021,134.135,5.19,high
California,Riverside County,06065,07/25/2021,94.514,8.60,substantial
California,San Joaquin County,06077,07/25/2021,111.002,6.91,high
California,San Mateo County,06081,07/25/2021,76.835,3.50,substantial
California,Siskiyou County,06093,07/25/2021,96.465,,substantial
California,Tehama County,06103,07/25/2021,36.875,4.43,moderate
California,Alpine County,06003,07/25/2021,0.000,,low
California,Trinity County,06105,07/25/2021,suppressed,,substantial
California,Colusa County,06011,07/25/2021,97.461,,substantial
California,Del Norte County,06015,07/25/2021,79.103,,substantial
California,Inyo County,06027,07/25/2021,suppressed,,moderate
California,Mariposa County,06043,07/25/2021,suppressed,,moderate
California,Modoc County,06049,07/25/2021,suppressed,,moderate
California,Nevada County,06057,07/25/2021,120.295,8.82,high
California,Sierra County,06091,07/25/2021,suppressed,,substantial
California,Yuba County,06115,07/25/2021,186.861,13.05,high
California,Calaveras County,06009,07/25/2021,65.352,,substantial
California,Kings County,06031,07/25/2021,107.885,4.74,high
California,Placer County,06061,07/25/2021,122.010,7.28,high
California,Plumas County,06063,07/25/2021,85.075,,substantial
California,Santa Clara County,06085,07/25/2021,58.822,2.88,substantial
California,Solano County,06095,07/25/2021,118.398,7.15,high
California,Sonoma County,06097,07/25/2021,80.714,6.00,substantial
California,Yolo County,06113,07/25/2021,103.401,2.65,high
California,El Dorado County,06017,07/25/2021,99.563,6.72,substantial
California,Merced County,06047,07/25/2021,85.350,6.89,substantial
California,Mono County,06051,07/25/2021,suppressed,,moderate
California,Monterey County,06053,07/25/2021,43.081,2.63,moderate
California,Napa County,06055,07/25/2021,76.954,5.94,substantial
California,Orange County,06059,07/25/2021,74.472,6.76,substantial
California,San Benito County,06069,07/25/2021,30.251,3.06,moderate
California,San Bernardino County,06071,07/25/2021,89.951,7.03,substantial
California,San Diego County,06073,07/25/2021,125.482,7.54,high
California,San Francisco County,06075,07/25/2021,118.882,5.07,high
California,San Luis Obispo County,06079,07/25/2021,59.694,4.52,substantial
California,Ventura County,06111,07/25/2021,80.259,4.95,substantial
California,Amador County,06005,07/25/2021,77.984,,substantial
California,Butte County,06007,07/25/2021,91.703,7.59,substantial
California,Lake County,06033,07/25/2021,315.286,15.56,high
California,Lassen County,06035,07/25/2021,suppressed,,moderate
California,Marin County,06041,07/25/2021,65.681,3.57,substantial
California,Santa Cruz County,06087,07/25/2021,29.281,2.67,moderate
California,Tulare County,06107,07/25/2021,67.783,3.93,substantial
California,Fresno County,06019,07/25/2021,67.361,5.62,substantial
California,Shasta County,06089,07/25/2021,56.086,3.68,substantial
California,Sutter County,06101,07/25/2021,118.592,9.89,high
California,Alameda County,06001,07/25/2021,113.323,5.16,high
California,Madera County,06039,07/25/2021,64.833,4.86,substantial
